exp,file_num,event_type,start_time_file_sec,stop_time_file_sec,start_time_experiment,stop_time_experiment,start_time_experiment_sec,stop_time_experiment_sec,start_time_real,stop_time_real,RMS_arena_1,RMS_arena_2,RMS_underground,channel,assigned_location,duration_sec,bout_id,position_in_bout
211,10,alarm,4.324,4.354,01:00:04.324,01:00:04.354,3604.32448,3604.354168,2025-03-12 16:45:54.324480,2025-03-12 16:45:54.354168,-49.64553,-49.43834,-29.87106,30,underground,0.03,32.0,2.0
211,10,alarm,16.833,16.867,01:00:16.833,01:00:16.867,3616.832896,3616.86732,2025-03-12 16:46:06.832896,2025-03-12 16:46:06.867320,-42.01477,-50.650406,-22.056372,30,underground,0.034,33.0,1.0
211,10,alarm,16.898,16.952,01:00:16.898,01:00:16.952,3616.89792,3616.952312,2025-03-12 16:46:06.897920,2025-03-12 16:46:06.952312,-42.56456,-48.08798,-25.696278,30,underground,0.054,33.0,2.0
211,10,alarm,19.85,19.973,01:00:19.850,01:00:19.973,3619.8496,3619.973112,2025-03-12 16:46:09.849600,2025-03-12 16:46:09.973112,-39.86351,-51.138092,-28.06883,30,underground,0.124,33.0,3.0
211,10,alarm,19.951,19.974,01:00:19.951,01:00:19.974,3619.951488,3619.974392,2025-03-12 16:46:09.951488,2025-03-12 16:46:09.974392,-41.957954,-53.84579,-28.852356,10,underground,0.023,33.0,4.0
211,10,alarm,20.926,20.991,01:00:20.926,01:00:20.991,3620.925696,3620.99148,2025-03-12 16:46:10.925696,2025-03-12 16:46:10.991480,-35.319405,-50.296898,-26.13726,30,underground,0.066,33.0,5.0
211,10,alarm,20.966,20.986,01:00:20.966,01:00:20.986,3620.96576,3620.986488,2025-03-12 16:46:10.965760,2025-03-12 16:46:10.986488,-33.462997,-49.438942,-27.318348,10,underground,0.021,33.0,6.0
211,10,alarm,22.191,22.237,01:00:22.191,01:00:22.237,3622.190976,3622.236536,2025-03-12 16:46:12.190976,2025-03-12 16:46:12.236536,-42.774143,-52.06318,-25.660023,30,underground,0.046,33.0,7.0
211,10,alarm,23.149,23.228,01:00:23.149,01:00:23.228,3623.149312,3623.228408,2025-03-12 16:46:13.149312,2025-03-12 16:46:13.228408,-37.71952,-50.2909,-26.756023,30,underground,0.079,33.0,8.0
211,10,alarm,25.099,25.158,01:00:25.099,01:00:25.158,3625.09888,3625.157624,2025-03-12 16:46:15.098880,2025-03-12 16:46:15.157624,-39.151245,-49.19914,-25.438992,30,underground,0.059,33.0,9.0
211,10,alarm,26.056,26.1,01:00:26.056,01:00:26.100,3626.055552,3626.100472,2025-03-12 16:46:16.055552,2025-03-12 16:46:16.100472,-37.91522,-47.096478,-20.181921,10,underground,0.045,33.0,10.0
211,10,alarm,26.881,26.92,01:00:26.881,01:00:26.920,3626.88128,3626.9198,2025-03-12 16:46:16.881280,2025-03-12 16:46:16.919800,-41.42437,-49.297787,-21.98761,10,underground,0.039,33.0,11.0
211,10,alarm,27.732,27.794,01:00:27.732,01:00:27.794,3627.731968,3627.793656,2025-03-12 16:46:17.731968,2025-03-12 16:46:17.793656,-37.170902,-48.591534,-20.946352,10,underground,0.062,33.0,12.0
211,10,alarm,27.828,27.839,01:00:27.828,01:00:27.839,3627.827968,3627.83948,2025-03-12 16:46:17.827968,2025-03-12 16:46:17.839480,-42.259136,-50.928596,-28.677753,10,underground,0.012,33.0,13.0
211,10,alarm,28.749,28.824,01:00:28.749,01:00:28.824,3628.749312,3628.824056,2025-03-12 16:46:18.749312,2025-03-12 16:46:18.824056,-51.231136,-54.989143,-22.45056,30,underground,0.075,33.0,14.0
211,10,alarm,28.852,28.952,01:00:28.852,01:00:28.952,3628.85184,3628.9518,2025-03-12 16:46:18.851840,2025-03-12 16:46:18.951800,-52.162556,-53.764076,-18.43572,30,underground,0.1,33.0,15.0
211,10,alarm,30.461,30.599,01:00:30.461,01:00:30.599,3630.460672,3630.59916,2025-03-12 16:46:20.460672,2025-03-12 16:46:20.599160,-52.051067,-52.01574,-20.588085,30,underground,0.138,33.0,16.0
211,10,alarm,31.555,31.694,01:00:31.555,01:00:31.694,3631.554688,3631.694328,2025-03-12 16:46:21.554688,2025-03-12 16:46:21.694328,-50.586945,-50.86355,-21.236713,30,underground,0.14,33.0,17.0
211,10,alarm,32.46,32.572,01:00:32.460,01:00:32.572,3632.459904,3632.571512,2025-03-12 16:46:22.459904,2025-03-12 16:46:22.571512,-49.830204,-48.104355,-24.020262,30,underground,0.112,33.0,18.0
211,10,alarm,33.301,33.394,01:00:33.301,01:00:33.394,3633.30112,3633.393528,2025-03-12 16:46:23.301120,2025-03-12 16:46:23.393528,-52.105366,-52.657425,-26.873777,30,underground,0.092,33.0,19.0
211,10,alarm,34.056,34.131,01:00:34.056,01:00:34.131,3634.056192,3634.130552,2025-03-12 16:46:24.056192,2025-03-12 16:46:24.130552,-51.637806,-51.336143,-28.004871,30,underground,0.074,33.0,20.0
211,10,alarm,34.929,34.974,01:00:34.929,01:00:34.974,3634.929024,3634.974456,2025-03-12 16:46:24.929024,2025-03-12 16:46:24.974456,-49.09664,-49.42146,-22.97498,30,underground,0.045,33.0,21.0
211,10,alarm,35.774,35.817,01:00:35.774,01:00:35.817,3635.773952,3635.816696,2025-03-12 16:46:25.773952,2025-03-12 16:46:25.816696,-51.524464,-52.18098,-25.50454,30,underground,0.043,33.0,22.0
211,10,alarm,36.396,36.435,01:00:36.396,01:00:36.435,3636.395776,3636.435448,2025-03-12 16:46:26.395776,2025-03-12 16:46:26.435448,-48.089176,-47.82328,-23.29396,30,underground,0.04,33.0,23.0
211,10,alarm,36.978,37.025,01:00:36.978,01:00:37.025,3636.977664,3637.02476,2025-03-12 16:46:26.977664,2025-03-12 16:46:27.024760,-51.423725,-51.853134,-24.380121,30,underground,0.047,33.0,24.0
211,10,alarm,37.5,37.548,01:00:37.500,01:00:37.548,3637.49952,3637.547768,2025-03-12 16:46:27.499520,2025-03-12 16:46:27.547768,-50.878517,-51.121574,-24.4396,30,underground,0.048,33.0,25.0
211,10,alarm,38.081,38.124,01:00:38.081,01:00:38.124,3638.08064,3638.124024,2025-03-12 16:46:28.080640,2025-03-12 16:46:28.124024,-49.841606,-50.183872,-24.081486,30,underground,0.043,33.0,26.0
211,10,alarm,38.64,38.68,01:00:38.640,01:00:38.680,3638.639616,3638.680056,2025-03-12 16:46:28.639616,2025-03-12 16:46:28.680056,-52.643105,-53.56037,-27.265892,30,underground,0.04,33.0,27.0
211,10,alarm,39.849,39.893,01:00:39.849,01:00:39.893,3639.849472,3639.89324,2025-03-12 16:46:29.849472,2025-03-12 16:46:29.893240,-50.182945,-50.535934,-26.219284,30,underground,0.044,33.0,28.0
211,10,alarm,40.423,40.446,01:00:40.423,01:00:40.446,3640.422528,3640.446456,2025-03-12 16:46:30.422528,2025-03-12 16:46:30.446456,-51.21679,-51.79697,-24.436605,30,underground,0.024,33.0,29.0
211,10,alarm,41.559,41.607,01:00:41.559,01:00:41.607,3641.558784,3641.607288,2025-03-12 16:46:31.558784,2025-03-12 16:46:31.607288,-52.61532,-53.63362,-27.178158,30,underground,0.049,33.0,30.0
211,10,alarm,42.11,42.167,01:00:42.110,01:00:42.167,3642.110464,3642.16652,2025-03-12 16:46:32.110464,2025-03-12 16:46:32.166520,-53.24436,-53.723064,-27.768566,30,underground,0.056,33.0,31.0
211,10,alarm,42.711,42.736,01:00:42.711,01:00:42.736,3642.711296,3642.735608,2025-03-12 16:46:32.711296,2025-03-12 16:46:32.735608,-53.329147,-54.5398,-32.432404,30,underground,0.024,33.0,32.0
211,10,alarm,43.812,43.859,01:00:43.812,01:00:43.859,3643.81248,3643.859448,2025-03-12 16:46:33.812480,2025-03-12 16:46:33.859448,-53.23906,-53.954758,-25.616854,30,underground,0.047,33.0,33.0
211,10,alarm,44.422,44.457,01:00:44.422,01:00:44.457,3644.421632,3644.456696,2025-03-12 16:46:34.421632,2025-03-12 16:46:34.456696,-53.020287,-53.80878,-27.41166,30,underground,0.035,33.0,34.0
211,10,alarm,45.023,45.055,01:00:45.023,01:00:45.055,3645.023488,3645.054584,2025-03-12 16:46:35.023488,2025-03-12 16:46:35.054584,-51.346973,-51.870834,-23.563034,30,underground,0.031,33.0,35.0
211,10,alarm,46.205,46.246,01:00:46.205,01:00:46.246,3646.204672,3646.24588,2025-03-12 16:46:36.204672,2025-03-12 16:46:36.245880,-51.147324,-51.43068,-25.450539,30,underground,0.041,33.0,36.0
211,10,alarm,48.588,48.617,01:00:48.588,01:00:48.617,3648.58816,3648.616824,2025-03-12 16:46:38.588160,2025-03-12 16:46:38.616824,-51.17681,-51.33953,-30.635418,30,underground,0.029,33.0,37.0
211,10,alarm,49.158,49.189,01:00:49.158,01:00:49.189,3649.1584,3649.189496,2025-03-12 16:46:39.158400,2025-03-12 16:46:39.189496,-50.822968,-51.51808,-27.00793,30,underground,0.031,33.0,38.0
211,10,alarm,49.715,49.748,01:00:49.715,01:00:49.748,3649.715456,3649.747576,2025-03-12 16:46:39.715456,2025-03-12 16:46:39.747576,-51.081276,-51.57247,-24.78731,30,underground,0.032,33.0,39.0
211,10,alarm,50.329,50.351,01:00:50.329,01:00:50.351,3650.328832,3650.350968,2025-03-12 16:46:40.328832,2025-03-12 16:46:40.350968,-50.804043,-50.42976,-32.611267,30,underground,0.022,33.0,40.0
211,10,alarm,51.496,51.532,01:00:51.496,01:00:51.532,3651.49632,3651.532152,2025-03-12 16:46:41.496320,2025-03-12 16:46:41.532152,-49.422073,-48.971115,-31.935541,30,underground,0.036,33.0,41.0
211,10,alarm,54.491,54.523,01:00:54.491,01:00:54.523,3654.491392,3654.522616,2025-03-12 16:46:44.491392,2025-03-12 16:46:44.522616,-51.385048,-51.791134,-28.287083,30,underground,0.031,33.0,42.0
211,10,alarm,55.705,55.745,01:00:55.705,01:00:55.745,3655.705472,3655.744888,2025-03-12 16:46:45.705472,2025-03-12 16:46:45.744888,-50.111305,-49.901794,-25.167614,30,underground,0.039,33.0,43.0
211,10,alarm,58.14,58.18,01:00:58.140,01:00:58.180,3658.140288,3658.179704,2025-03-12 16:46:48.140288,2025-03-12 16:46:48.179704,-51.484375,-52.012894,-29.010725,30,underground,0.039,33.0,44.0
211,10,alarm,59.99,60.021,01:00:59.990,01:01:00.021,3659.989632,3660.020856,2025-03-12 16:46:49.989632,2025-03-12 16:46:50.020856,-51.90794,-52.56825,-30.409088,30,underground,0.031,33.0,45.0
211,10,alarm,63.66,63.695,01:01:03.660,01:01:03.695,3663.660416,3663.695096,2025-03-12 16:46:53.660416,2025-03-12 16:46:53.695096,-50.907726,-50.775753,-29.993155,30,underground,0.035,33.0,46.0
211,10,alarm,71.171,71.19,01:01:11.171,01:01:11.190,3671.17056,3671.18988,2025-03-12 16:47:01.170560,2025-03-12 16:47:01.189880,-49.31843,-48.71852,-31.3387,30,underground,0.019,33.0,47.0
211,10,alarm,78.589,78.624,01:01:18.589,01:01:18.624,3678.588672,3678.62412,2025-03-12 16:47:08.588672,2025-03-12 16:47:08.624120,-48.5338,-48.825714,-20.510212,30,underground,0.035,33.0,48.0
211,10,alarm,81.051,81.085,01:01:21.051,01:01:21.085,3681.051136,3681.085176,2025-03-12 16:47:11.051136,2025-03-12 16:47:11.085176,-46.392387,-45.73478,-21.235031,30,underground,0.034,33.0,49.0
211,10,alarm,84.255,84.292,01:01:24.255,01:01:24.292,3684.254976,3684.292472,2025-03-12 16:47:14.254976,2025-03-12 16:47:14.292472,-52.62223,-52.929646,-30.041464,30,underground,0.037,33.0,50.0
211,10,alarm,85.038,85.09,01:01:25.038,01:01:25.090,3685.037952,3685.09004,2025-03-12 16:47:15.037952,2025-03-12 16:47:15.090040,-53.542877,-55.03473,-32.294632,30,underground,0.052,33.0,51.0
211,10,alarm,85.852,85.876,01:01:25.852,01:01:25.876,3685.85152,3685.876216,2025-03-12 16:47:15.851520,2025-03-12 16:47:15.876216,-49.75903,-48.650135,-25.903698,30,underground,0.025,33.0,52.0
211,10,alarm,88.627,88.674,01:01:28.627,01:01:28.674,3688.626688,3688.673528,2025-03-12 16:47:18.626688,2025-03-12 16:47:18.673528,-49.507946,-48.46441,-20.788927,30,underground,0.047,33.0,53.0
211,10,alarm,94.246,94.276,01:01:34.246,01:01:34.276,3694.24576,3694.276088,2025-03-12 16:47:24.245760,2025-03-12 16:47:24.276088,-52.261765,-52.366554,-30.015358,30,underground,0.03,33.0,54.0
211,10,alarm,94.427,94.466,01:01:34.427,01:01:34.466,3694.427008,3694.466168,2025-03-12 16:47:24.427008,2025-03-12 16:47:24.466168,-50.146782,-49.310078,-30.008827,30,underground,0.039,33.0,55.0
211,10,alarm,97.471,97.502,01:01:37.471,01:01:37.502,3697.471232,3697.502456,2025-03-12 16:47:27.471232,2025-03-12 16:47:27.502456,-48.769608,-48.341576,-29.24907,30,underground,0.031,33.0,56.0
211,10,alarm,109.688,109.812,01:01:49.688,01:01:49.812,3709.688064,3709.811704,2025-03-12 16:47:39.688064,2025-03-12 16:47:39.811704,-46.49768,-47.45478,-15.263448,30,underground,0.124,34.0,1.0
211,10,alarm,112.072,112.083,01:01:52.072,01:01:52.083,3712.071808,3712.08268,2025-03-12 16:47:42.071808,2025-03-12 16:47:42.082680,-50.359074,-50.43678,-34.98751,30,underground,0.011,34.0,2.0
211,10,alarm,113.347,113.405,01:01:53.347,01:01:53.405,3713.34656,3713.404792,2025-03-12 16:47:43.346560,2025-03-12 16:47:43.404792,-50.432617,-50.730835,-18.869865,30,underground,0.058,34.0,3.0
211,10,alarm,120.759,120.822,01:02:00.759,01:02:00.822,3720.758656,3720.822392,2025-03-12 16:47:50.758656,2025-03-12 16:47:50.822392,-50.68767,-49.87225,-26.50751,30,underground,0.064,34.0,4.0
211,10,alarm,121.287,121.322,01:02:01.287,01:02:01.322,3721.286784,3721.321592,2025-03-12 16:47:51.286784,2025-03-12 16:47:51.321592,-49.68021,-49.22726,-26.10083,30,underground,0.035,34.0,5.0
211,10,alarm,121.896,121.922,01:02:01.896,01:02:01.922,3721.895936,3721.921656,2025-03-12 16:47:51.895936,2025-03-12 16:47:51.921656,-50.491604,-50.256317,-26.763039,30,underground,0.026,34.0,6.0
211,10,alarm,123.261,123.314,01:02:03.261,01:02:03.314,3723.261312,3723.314168,2025-03-12 16:47:53.261312,2025-03-12 16:47:53.314168,-51.231667,-50.889587,-23.928009,30,underground,0.053,34.0,7.0
211,10,alarm,124.326,124.424,01:02:04.326,01:02:04.424,3724.326144,3724.423672,2025-03-12 16:47:54.326144,2025-03-12 16:47:54.423672,-50.43896,-50.322376,-22.854004,30,underground,0.098,34.0,8.0
211,10,alarm,125.468,125.49,01:02:05.468,01:02:05.490,3725.468032,3725.490168,2025-03-12 16:47:55.468032,2025-03-12 16:47:55.490168,-51.376896,-51.14996,-33.311947,30,underground,0.022,34.0,9.0
211,10,alarm,126.64,126.677,01:02:06.640,01:02:06.677,3726.639872,3726.676728,2025-03-12 16:47:56.639872,2025-03-12 16:47:56.676728,-52.1546,-52.58739,-24.296677,30,underground,0.037,34.0,10.0
211,10,alarm,128.179,128.22,01:02:08.179,01:02:08.220,3728.179072,3728.219512,2025-03-12 16:47:58.179072,2025-03-12 16:47:58.219512,-49.83786,-49.76857,-25.43774,30,underground,0.04,34.0,11.0
211,10,alarm,129.483,129.544,01:02:09.483,01:02:09.544,3729.483264,3729.54444,2025-03-12 16:47:59.483264,2025-03-12 16:47:59.544440,-53.15317,-54.030804,-27.508522,30,underground,0.061,34.0,12.0
211,10,alarm,130.483,130.523,01:02:10.483,01:02:10.523,3730.482688,3730.523,2025-03-12 16:48:00.482688,2025-03-12 16:48:00.523000,-50.77762,-50.705894,-25.910995,30,underground,0.04,34.0,13.0
211,10,alarm,131.822,131.842,01:02:11.822,01:02:11.842,3731.82208,3731.842424,2025-03-12 16:48:01.822080,2025-03-12 16:48:01.842424,-51.802654,-51.541145,-34.05401,30,underground,0.02,34.0,14.0
211,10,alarm,132.445,132.536,01:02:12.445,01:02:12.536,3732.445056,3732.536312,2025-03-12 16:48:02.445056,2025-03-12 16:48:02.536312,-52.55466,-53.580395,-18.38794,30,underground,0.091,34.0,15.0
211,10,alarm,133.446,133.483,01:02:13.446,01:02:13.483,3733.4464,3733.483128,2025-03-12 16:48:03.446400,2025-03-12 16:48:03.483128,-52.372932,-52.54277,-27.897076,30,underground,0.037,34.0,16.0
211,10,alarm,137.918,137.935,01:02:17.918,01:02:17.935,3737.917696,3737.935224,2025-03-12 16:48:07.917696,2025-03-12 16:48:07.935224,-51.359833,-51.43513,-36.931503,30,underground,0.018,34.0,17.0
211,10,alarm,138.67,138.728,01:02:18.670,01:02:18.728,3738.669824,3738.7278,2025-03-12 16:48:08.669824,2025-03-12 16:48:08.727800,-51.678272,-52.189453,-23.964788,30,underground,0.058,34.0,18.0
211,10,alarm,139.342,139.406,01:02:19.342,01:02:19.406,3739.341568,3739.405944,2025-03-12 16:48:09.341568,2025-03-12 16:48:09.405944,-49.42739,-49.385204,-21.160912,30,underground,0.064,34.0,19.0
211,10,alarm,140.072,140.108,01:02:20.072,01:02:20.108,3740.072192,3740.10764,2025-03-12 16:48:10.072192,2025-03-12 16:48:10.107640,-51.80188,-51.98391,-23.466444,30,underground,0.035,34.0,20.0
211,10,alarm,148.109,148.135,01:02:28.109,01:02:28.135,3748.109312,3748.134904,2025-03-12 16:48:18.109312,2025-03-12 16:48:18.134904,-49.61045,-48.71682,-32.02243,30,underground,0.026,34.0,21.0
211,10,alarm,180.644,180.758,01:03:00.644,01:03:00.758,3780.64448,3780.75788,2025-03-12 16:48:50.644480,2025-03-12 16:48:50.757880,-51.167953,-51.345856,-25.738693,30,underground,0.113,35.0,1.0
211,10,alarm,181.165,181.2,01:03:01.165,01:03:01.200,3781.164544,3781.200248,2025-03-12 16:48:51.164544,2025-03-12 16:48:51.200248,-53.16182,-54.17181,-33.14182,30,underground,0.036,35.0,2.0
211,10,alarm,181.246,181.304,01:03:01.246,01:03:01.304,3781.246336,3781.304184,2025-03-12 16:48:51.246336,2025-03-12 16:48:51.304184,-53.467705,-54.158993,-29.381454,30,underground,0.058,35.0,3.0
211,10,alarm,182.661,182.692,01:03:02.661,01:03:02.692,3782.661248,3782.692344,2025-03-12 16:48:52.661248,2025-03-12 16:48:52.692344,-51.04359,-51.33429,-33.12331,30,underground,0.031,35.0,4.0
211,10,alarm,183.339,183.416,01:03:03.339,01:03:03.416,3783.338624,3783.415928,2025-03-12 16:48:53.338624,2025-03-12 16:48:53.415928,-52.79272,-53.287125,-31.985132,30,underground,0.077,35.0,5.0
211,10,alarm,202.483,202.498,01:03:22.483,01:03:22.498,3802.482944,3802.498296,2025-03-12 16:49:12.482944,2025-03-12 16:49:12.498296,-52.68023,-52.954483,-37.636322,30,underground,0.015,36.0,1.0
211,10,alarm,207.425,207.53,01:03:27.425,01:03:27.530,3807.424896,3807.530232,2025-03-12 16:49:17.424896,2025-03-12 16:49:17.530232,-51.994415,-52.518585,-28.708954,30,underground,0.105,36.0,2.0
211,10,alarm,209.979,210.01,01:03:29.979,01:03:30.010,3809.97888,3810.010104,2025-03-12 16:49:19.978880,2025-03-12 16:49:20.010104,-51.31362,-51.63649,-33.8028,30,underground,0.031,36.0,3.0
211,10,alarm,213.597,213.639,01:03:33.597,01:03:33.639,3813.596672,3813.638904,2025-03-12 16:49:23.596672,2025-03-12 16:49:23.638904,-53.440243,-55.164772,-29.317223,30,underground,0.042,36.0,4.0
211,10,alarm,222.487,222.535,01:03:42.487,01:03:42.535,3822.487168,3822.534648,2025-03-12 16:49:32.487168,2025-03-12 16:49:32.534648,-51.064423,-51.279915,-24.767967,30,underground,0.047,36.0,5.0
211,10,alarm,224.571,224.68,01:03:44.571,01:03:44.680,3824.571392,3824.679544,2025-03-12 16:49:34.571392,2025-03-12 16:49:34.679544,-49.90876,-50.35682,-20.540844,30,underground,0.108,36.0,6.0
211,10,alarm,228.384,228.495,01:03:48.384,01:03:48.495,3828.384384,3828.494584,2025-03-12 16:49:38.384384,2025-03-12 16:49:38.494584,-52.268845,-52.38853,-28.006184,30,underground,0.11,36.0,7.0
211,10,alarm,265.163,265.275,01:04:25.163,01:04:25.275,3865.16288,3865.274744,2025-03-12 16:50:15.162880,2025-03-12 16:50:15.274744,-52.351894,-53.51654,-23.908518,30,underground,0.112,37.0,1.0
211,10,alarm,267.158,267.267,01:04:27.158,01:04:27.267,3867.158016,3867.266552,2025-03-12 16:50:17.158016,2025-03-12 16:50:17.266552,-52.94064,-53.534847,-22.238491,30,underground,0.109,37.0,2.0
211,10,alarm,268.398,268.45,01:04:28.398,01:04:28.450,3868.398208,3868.450296,2025-03-12 16:50:18.398208,2025-03-12 16:50:18.450296,-51.007366,-50.549232,-18.089622,30,underground,0.052,37.0,3.0
211,10,alarm,269.335,269.485,01:04:29.335,01:04:29.485,3869.334656,3869.485432,2025-03-12 16:50:19.334656,2025-03-12 16:50:19.485432,-51.886444,-52.48054,-21.366777,30,underground,0.151,37.0,4.0
211,10,alarm,275.222,275.284,01:04:35.222,01:04:35.284,3875.222016,3875.283832,2025-03-12 16:50:25.222016,2025-03-12 16:50:25.283832,-49.31372,-48.588024,-24.421944,30,underground,0.062,37.0,5.0
211,10,alarm,276.612,276.623,01:04:36.612,01:04:36.623,3876.612352,3876.623224,2025-03-12 16:50:26.612352,2025-03-12 16:50:26.623224,-51.317642,-51.439636,-40.900803,30,underground,0.011,37.0,6.0
211,10,alarm,279.083,279.21,01:04:39.083,01:04:39.210,3879.083392,3879.210104,2025-03-12 16:50:29.083392,2025-03-12 16:50:29.210104,-49.38036,-50.47104,-20.52331,30,underground,0.127,37.0,7.0
211,10,alarm,284.757,284.878,01:04:44.757,01:04:44.878,3884.757376,3884.878072,2025-03-12 16:50:34.757376,2025-03-12 16:50:34.878072,-41.553528,-49.744854,-15.487275,30,underground,0.121,37.0,8.0
211,10,alarm,285.541,285.698,01:04:45.541,01:04:45.698,3885.540864,3885.698424,2025-03-12 16:50:35.540864,2025-03-12 16:50:35.698424,-50.2268,-50.604294,-22.527824,30,underground,0.158,37.0,9.0
211,10,alarm,292.583,292.619,01:04:52.583,01:04:52.619,3892.582528,3892.619,2025-03-12 16:50:42.582528,2025-03-12 16:50:42.619000,-49.84871,-49.444443,-21.303347,30,underground,0.036,37.0,10.0
211,10,alarm,294.793,294.863,01:04:54.793,01:04:54.863,3894.792704,3894.863352,2025-03-12 16:50:44.792704,2025-03-12 16:50:44.863352,-52.91651,-53.697376,-27.456787,30,underground,0.071,37.0,11.0
211,10,alarm,294.891,294.911,01:04:54.891,01:04:54.911,3894.890624,3894.91084,2025-03-12 16:50:44.890624,2025-03-12 16:50:44.910840,-53.310028,-54.308964,-29.255648,30,underground,0.02,37.0,12.0
211,10,alarm,295.588,295.64,01:04:55.588,01:04:55.640,3895.58848,3895.639544,2025-03-12 16:50:45.588480,2025-03-12 16:50:45.639544,-51.65925,-52.088936,-24.147865,30,underground,0.051,37.0,13.0
211,10,alarm,296.221,296.258,01:04:56.221,01:04:56.258,3896.221056,3896.257912,2025-03-12 16:50:46.221056,2025-03-12 16:50:46.257912,-52.805336,-53.468437,-25.887611,30,underground,0.037,37.0,14.0
211,10,alarm,296.848,296.888,01:04:56.848,01:04:56.888,3896.848384,3896.888312,2025-03-12 16:50:46.848384,2025-03-12 16:50:46.888312,-53.621582,-54.975365,-27.84835,30,underground,0.04,37.0,15.0
211,10,alarm,298.13,298.17,01:04:58.130,01:04:58.170,3898.129536,3898.170104,2025-03-12 16:50:48.129536,2025-03-12 16:50:48.170104,-53.03345,-54.357925,-27.886486,30,underground,0.041,37.0,16.0
211,10,alarm,298.783,298.827,01:04:58.783,01:04:58.827,3898.782976,3898.826616,2025-03-12 16:50:48.782976,2025-03-12 16:50:48.826616,-53.21353,-54.432823,-29.347569,30,underground,0.044,37.0,17.0
211,10,alarm,299.421,299.47,01:04:59.421,01:04:59.470,3899.420928,3899.470328,2025-03-12 16:50:49.420928,2025-03-12 16:50:49.470328,-52.996067,-54.034187,-25.98922,30,underground,0.049,37.0,18.0
211,10,alarm,300.059,300.108,01:05:00.059,01:05:00.108,3900.058624,3900.108152,2025-03-12 16:50:50.058624,2025-03-12 16:50:50.108152,-52.566395,-53.438812,-25.987835,30,underground,0.05,37.0,19.0
211,10,alarm,300.698,300.739,01:05:00.698,01:05:00.739,3900.697856,3900.738552,2025-03-12 16:50:50.697856,2025-03-12 16:50:50.738552,-53.315804,-55.122417,-29.067928,30,underground,0.041,37.0,20.0
211,10,alarm,301.335,301.375,01:05:01.335,01:05:01.375,3901.334528,3901.37484,2025-03-12 16:50:51.334528,2025-03-12 16:50:51.374840,-53.611343,-54.911156,-28.273315,30,underground,0.04,37.0,21.0
211,10,alarm,301.995,302.035,01:05:01.995,01:05:02.035,3901.995392,3902.03532,2025-03-12 16:50:51.995392,2025-03-12 16:50:52.035320,-53.39589,-54.507927,-26.771935,30,underground,0.04,37.0,22.0
211,10,alarm,303.287,303.318,01:05:03.287,01:05:03.318,3903.28704,3903.31788,2025-03-12 16:50:53.287040,2025-03-12 16:50:53.317880,-53.70213,-54.79078,-30.072392,30,underground,0.031,37.0,23.0
211,10,alarm,307.19,307.218,01:05:07.190,01:05:07.218,3907.1904,3907.218168,2025-03-12 16:50:57.190400,2025-03-12 16:50:57.218168,-52.251095,-52.966454,-32.061077,30,underground,0.028,37.0,24.0
211,10,alarm,307.824,307.844,01:05:07.824,01:05:07.844,3907.823872,3907.84396,2025-03-12 16:50:57.823872,2025-03-12 16:50:57.843960,-53.396225,-54.391167,-33.146633,30,underground,0.02,37.0,25.0
211,10,alarm,310.962,310.986,01:05:10.962,01:05:10.986,3910.961536,3910.986488,2025-03-12 16:51:00.961536,2025-03-12 16:51:00.986488,-53.877235,-54.85173,-34.08891,30,underground,0.025,37.0,26.0
211,10,alarm,312.269,312.291,01:05:12.269,01:05:12.291,3912.269184,3912.290936,2025-03-12 16:51:02.269184,2025-03-12 16:51:02.290936,-53.878204,-55.29797,-32.68739,30,underground,0.022,37.0,27.0
211,10,alarm,343.79,343.951,01:05:43.790,01:05:43.951,3943.79008,3943.950584,2025-03-12 16:51:33.790080,2025-03-12 16:51:33.950584,-50.17761,-53.799294,-21.813625,30,underground,0.161,,
211,11,alarm,66.015,66.163,01:07:06.015,01:07:06.163,4026.01536,4026.16332,2025-03-12 16:52:56.015360,2025-03-12 16:52:56.163320,-53.06698,-53.545395,-18.245605,30,underground,0.148,,
211,11,alarm,146.925,146.958,01:08:26.925,01:08:26.958,4106.925312,4106.958456,2025-03-12 16:54:16.925312,2025-03-12 16:54:16.958456,-52.456795,-52.820564,-27.461891,30,underground,0.033,,
211,11,alarm,173.227,173.267,01:08:53.227,01:08:53.267,4133.226752,4133.26668,2025-03-12 16:54:43.226752,2025-03-12 16:54:43.266680,-52.959778,-53.579292,-30.356857,30,underground,0.04,38.0,1.0
211,11,alarm,175.49,175.508,01:08:55.490,01:08:55.508,4135.490432,4135.507832,2025-03-12 16:54:45.490432,2025-03-12 16:54:45.507832,-52.632122,-52.926323,-37.62472,30,underground,0.017,38.0,2.0
211,11,alarm,178.82,178.841,01:08:58.820,01:08:58.841,4138.820224,4138.841208,2025-03-12 16:54:48.820224,2025-03-12 16:54:48.841208,-51.87025,-52.441727,-30.804022,30,underground,0.021,38.0,3.0
211,11,alarm,276.222,276.309,01:10:36.222,01:10:36.309,4236.222336,4236.308728,2025-03-12 16:56:26.222336,2025-03-12 16:56:26.308728,-52.461376,-54.500565,-23.825798,30,underground,0.086,39.0,1.0
211,11,alarm,276.35,276.438,01:10:36.350,01:10:36.438,4236.349824,4236.43788,2025-03-12 16:56:26.349824,2025-03-12 16:56:26.437880,-46.884,-51.73899,-21.413052,30,underground,0.088,39.0,2.0
